"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","37331","Отображение истории перевода на чужой счёт","","2026-07-30","passed","2026-07-30","","iteration2.ui.TransferAgainTest","iteration2.ui.TransferAgainTest","userCanSearchTransactionBetweenOtherTransfer"
"","51255","Трансфер невалидной суммы на свой существующий счёт [2] transferAmount = 10001.0, message = ""Transfer amount cannot exceed 10000""","","2026-07-30","passed","2026-07-30","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanNotTransferInvalidAmountBetweenAccounts"
"","27053","Перевод между своими счетами [3] transferAmount = 10000.0","","2026-07-30","passed","2026-07-30","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanTransferMoneyBetweenAccounts"
"","21286","Депозит валидной суммы на свой существующий счёт [1] amount = 1.0","","2026-07-30","passed","2026-07-30","","iteration2.api.AccountDepositTest","iteration2.api.AccountDepositTest","userCanDepositExistAccount"
"","29585","Перевод между своими счетами [2] transferAmount = 9999.0","","2026-07-30","passed","2026-07-30","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanTransferMoneyBetweenAccounts"
"","18470","Перевод между своими счетами [3] transferAmount = 10000.0","","2026-07-30","passed","2026-07-30","","iteration2.api.AccountTransferTest","iteration2.api.AccountTransferTest","userCanTransferMoneyBetweenAccounts"
"","59913","Перевод на чужой счёт","","2026-07-30","passed","2026-07-30","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanTransferMoneyToOtherAccounts"
"","27823","Депозит на чужой счёт","","2026-07-30","passed","2026-07-30","","iteration2.api.AccountDepositTest","iteration2.api.AccountDepositTest","userCanNotDepositOtherAccount"
"","4742","adminCanCreateUserWithCorrectData()","","2026-07-30","passed","2026-07-30","","iteration1.api.CreateUserTest","iteration1.api.CreateUserTest","adminCanCreateUserWithCorrectData"
"","33746","Отмена повторного перевода","","2026-07-30","passed","2026-07-30","","iteration2.ui.RepeatTransferTest","iteration2.ui.RepeatTransferTest","userCanCancelRepeatTransfer"
"","47395","Повторный перевод на свой счёт","","2026-07-30","passed","2026-07-30","","iteration2.ui.RepeatTransferTest","iteration2.ui.RepeatTransferTest","userCanRepeatTransferToOwnAccount"
"","21100","Отсутствие перевода между счетами при недостаточности средств у отправителя","","2026-07-30","passed","2026-07-30","","iteration2.api.AccountTransferTest","iteration2.api.AccountTransferTest","userCanNotTransferInsufficientMoneyBetweenAccounts"
"","46287","Отсутствие перевода с некорректным Amount [1] transferAmount = -1, message = ""Invalid transfer: insufficient funds or invalid accounts""","","2026-07-30","passed","2026-07-30","","iteration2.ui.RepeatTransferTest","iteration2.ui.RepeatTransferTest","userCanNotRepeatTransferWithInvalidAmount"
"","30950","userCanLoginWithCorrectDataTest()","","2026-07-30","passed","2026-07-30","","iteration1.ui.LoginUserTest","iteration1.ui.LoginUserTest","userCanLoginWithCorrectDataTest"
"","21929","Трансфер невалидной суммы на свой существующий счёт [2] transferAmount = 10001.0, errorMessage = ""Transfer amount cannot exceed 10000""","","2026-07-30","passed","2026-07-30","","iteration2.api.AccountTransferTest","iteration2.api.AccountTransferTest","userCanNotTransferInvalidAmountBetweenAccounts"
"","8533","userCanGenerateAuthTokenTest()","","2026-07-30","passed","2026-07-30","","iteration1.api.LoginUserTest","iteration1.api.LoginUserTest","userCanGenerateAuthTokenTest"
"","30066","Депозит невалидной суммы на свой существующий счёт [3] amount = 5001.0, alert = ""❌ Please deposit less or equal to 5000$.""","","2026-07-30","passed","2026-07-30","","iteration2.ui.AccountDepositTest","iteration2.ui.AccountDepositTest","userCanNotDepositExistAccountWithBadValue"
"","33943","Ввод имени пользователя на невалидное значение [1] newName = ""ЗУУеу цБажЗ ЖхХЙФ""","","2026-07-30","passed","2026-07-30","","iteration2.ui.ChangeNameTest","iteration2.ui.ChangeNameTest","userCanNotSetInvalidName"
"","14372","Депозит невалидной суммы на свой существующий счёт [2] amount = -1, errorMessage = ""Invalid account or amount""","","2026-07-30","passed","2026-07-30","","iteration2.api.AccountDepositTest","iteration2.api.AccountDepositTest","userCanNotDepositExistAccountWithBadValue"
"","27049","Трансфер невалидной суммы на свой существующий счёт [1] transferAmount = -1, message = ""Invalid transfer: insufficient funds or invalid accounts""","","2026-07-30","passed","2026-07-30","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanNotTransferInvalidAmountBetweenAccounts"
"","15196","Изменение имени пользователя на валидное значение [1] name = ""uWCxj vOHPC""","","2026-07-30","passed","2026-07-30","","iteration2.api.ChangeNameTest","iteration2.api.ChangeNameTest","userCanUpdateValidName"
"","29153","Отсутствие перевода на несуществующий счёт","","2026-07-30","passed","2026-07-30","","iteration2.ui.NewTransferDepositTest","iteration2.ui.NewTransferDepositTest","userCanNotTransferToNotExistsAccounts"
